cik,alpha,beta,ariMeanRt,geoMeanRt,cagr,sharpe,sortino,annVol,maxDD,annExcessReturn,TE,IR
1800911,0.9,1.251,20.5,22.1,18.6,0.696,1.96,26.5,-14.35,4.5,9.5,0.474
1766788,-12.5,0.498,-4.9,-4.8,-7.9,-0.274,-0.324,25.2,-21.87,-18.2,12.7,-1.433
811808,39.7,1.56,59.9,74.7,26.3,0.551,1.812,105.0,-48.98,46.2,50.3,0.918
1567397,24.8,1.356,40.3,46.8,7.5,0.459,1.147,83.4,-55.34,28.3,41.4,0.684
1771169,2.9,0.939,13.9,14.7,9.1,0.371,0.704,32.2,-30.47,2.3,14.6,0.158
1137429,24.5,0.923,35.9,41.1,-0.1,0.325,1.112,104.5,-62.53,23.7,51.9,0.457
944388,-12.4,3.421,23.0,25.1,10.1,0.334,0.717,63.0,-64.42,11.3,27.8,0.406
1737112,14.2,0.736,23.0,25.1,23.8,1.385,2.302,15.2,-12.75,11.7,6.4,1.828
1747057,21.4,0.63,30.4,34.1,-24.6,0.239,0.602,119.0,-83.26,17.3,59.4,0.291
1697398,17.2,3.13,52.0,63.0,0.2,0.433,1.436,115.4,-62.82,39.5,55.6,0.71
1026081,-12.0,0.1,-8.8,-8.5,-15.5,-0.286,-0.369,37.9,-45.87,-22.4,19.8,-1.131
1106500,-19.6,2.188,6.5,6.7,-0.2,0.123,0.254,36.8,-39.7,-6.5,13.3,-0.489
1140315,54.9,-1.15,45.3,53.6,4.2,0.44,1.187,98.4,-65.45,33.2,50.5,0.657
1633050,38.6,0.845,50.2,60.5,55.7,1.751,6.283,27.5,-12.45,36.9,12.7,2.906
1052100,70.6,1.124,85.8,117.6,70.1,0.768,6.61,109.2,-18.93,72.1,54.2,1.33
1651424,26.7,4.645,86.4,118.7,37.5,0.801,1.731,105.4,-85.21,72.0,49.4,1.457
1731447,7.7,1.173,21.2,22.9,20.4,0.882,2.308,21.7,-15.59,9.4,8.1,1.16
1667146,5.7,1.65,26.6,29.4,24.0,0.813,1.305,30.3,-33.57,13.2,10.9,1.211
1565854,15.1,1.893,35.8,40.9,26.4,0.603,2.073,56.1,-33.94,23.9,26.2,0.912
1089755,-31.1,1.347,-15.9,-14.9,-18.2,-0.702,-0.784,25.5,-37.72,-27.7,10.1,-2.743
1632512,1.7,0.889,12.3,12.9,11.6,0.69,1.06,14.9,-20.33,0.6,4.6,0.13
1593387,53.9,3.753,97.5,139.2,10.0,0.625,1.783,152.6,-87.01,84.4,73.2,1.153
1318103,-10.4,1.411,17.5,18.7,15.6,0.573,1.921,27.1,-13.69,-2.8,5.1,-0.549
1631738,7.4,1.95,26.6,29.4,14.2,0.371,1.011,66.3,-47.17,15.8,31.5,0.502
1599212,8.4,0.923,21.0,22.7,21.3,1.175,2.549,16.2,-13.05,7.6,6.2,1.226
1513211,6.8,1.933,27.8,30.9,16.0,0.543,0.686,47.6,-57.48,16.0,21.9,0.731
1158583,2.3,0.888,12.9,13.6,10.7,0.433,1.215,25.2,-23.81,1.3,11.3,0.115
1313978,60.2,-0.107,61.1,76.6,28.9,0.375,4.751,157.8,-25.55,49.0,79.2,0.619
1616328,20.0,3.37,56.4,69.5,22.0,0.391,1.348,139.3,-72.97,44.2,68.0,0.65
1524493,-4.2,1.07,8.3,8.6,2.2,0.181,0.395,35.1,-37.28,-3.6,16.4,-0.22
1544576,24.3,1.812,45.0,53.1,35.3,0.59,2.791,72.8,-26.64,32.7,34.4,0.951
1123812,8.1,0.707,17.0,18.1,15.8,0.662,2.675,22.7,-9.21,5.2,10.5,0.495
1393825,52.0,1.685,70.9,92.0,-18.9,0.342,1.622,201.3,-87.83,58.9,100.2,0.588
861176,17.4,0.142,20.8,22.5,16.3,0.569,0.916,33.0,-43.28,9.0,17.4,0.517
1483864,-2.6,1.207,12.0,12.5,-1.1,0.191,0.398,52.2,-71.59,-0.5,24.8,-0.02
1709622,29.9,4.522,80.4,108.1,58.3,0.826,4.969,95.0,-27.25,67.7,42.7,1.585
1800916,331.7,33.582,710.8,5848.0,220.2,0.585,109.276,1211.8,-13.61,697.6,603.0,1.157
1504404,12.1,1.109,28.2,31.3,17.3,0.525,0.957,49.9,-45.98,13.5,23.9,0.565
1093694,-6.1,1.48,6.0,6.2,4.8,0.24,0.992,16.8,-8.62,-2.8,6.4,-0.438
1681004,8.8,0.546,16.4,17.5,13.7,0.599,0.646,24.1,-37.92,4.2,11.9,0.353
1739043,25.0,0.692,33.9,38.4,36.9,1.938,20.569,16.5,-3.61,21.9,7.0,3.129
1141802,17.1,1.056,29.5,32.9,29.2,1.043,2.588,26.3,-18.96,17.7,11.8,1.5
1443077,26.0,0.273,30.7,34.4,12.6,0.387,1.12,74.2,-56.89,18.8,37.3,0.504
98758,2.3,0.883,12.8,13.5,4.8,0.243,0.604,44.6,-29.39,1.1,21.6,0.051
764611,8.5,0.708,15.9,16.9,16.0,1.064,3.172,13.1,-7.54,6.2,5.0,1.24
1794034,11.5,1.905,30.0,33.6,19.9,0.553,1.473,50.7,-26.41,19.4,21.6,0.898
1569667,-3.2,1.692,14.4,15.2,8.4,0.339,0.588,36.7,-48.8,3.2,15.2,0.211
1775391,9.8,1.65,26.3,29.0,16.6,0.48,1.197,50.6,-35.37,15.5,22.3,0.695
1097833,-12.8,0.712,-3.8,-3.8,-7.5,-0.228,-0.181,25.6,-41.82,-15.7,12.2,-1.287
1727342,5.2,1.324,19.2,20.6,17.9,0.762,1.745,22.6,-18.29,8.2,5.2,1.577
1766918,14.5,1.28,28.4,31.6,28.9,1.178,6.286,22.4,-8.44,17.1,6.5,2.631
1228242,-9.6,2.055,13.2,13.9,5.2,0.28,0.506,40.0,-55.6,1.1,16.8,0.065
1390205,-2.7,1.024,11.5,12.0,10.7,0.61,0.974,15.5,-20.11,-2.4,4.4,-0.545
1531721,25.8,3.812,66.0,84.1,31.8,0.482,2.108,132.8,-42.94,53.9,64.6,0.834
1162870,-12.8,3.806,52.4,63.7,14.9,0.442,1.752,114.0,-56.02,33.8,55.9,0.605
1729677,3.6,1.229,17.7,18.9,12.8,0.497,0.609,31.6,-38.27,5.9,13.3,0.444
1706836,13.2,1.15,26.2,28.9,23.3,0.719,2.089,33.6,-20.72,14.6,14.9,0.98
1599016,0.6,0.886,11.3,11.8,10.7,0.654,0.871,14.2,-22.56,-0.5,4.6,-0.109
1565061,50.2,0.465,58.3,72.3,19.8,0.499,2.081,112.7,-47.89,43.3,56.4,0.768
801051,1.4,0.898,11.7,12.2,10.9,0.619,1.448,15.6,-12.69,0.5,5.8,0.086
1234074,48.5,4.526,100.5,145.2,25.9,0.36,5.52,273.8,-34.65,87.5,135.7,0.645
1424381,-7.7,0.987,4.1,4.1,-1.6,0.058,0.225,35.6,-30.99,-7.8,16.8,-0.464
1765594,22.1,0.969,33.3,37.6,35.6,1.71,2.341,18.3,-15.6,21.8,6.8,3.206
860862,-25.0,3.738,18.7,20.1,-7.6,0.188,0.606,89.1,-54.43,5.6,43.4,0.129
1697953,16.0,1.992,38.0,43.8,32.8,0.737,2.26,48.8,-24.48,26.0,20.7,1.256
1620220,10.9,1.327,25.6,28.2,17.9,0.575,0.883,41.1,-43.66,14.0,18.8,0.745
1803593,26.2,1.816,68.2,87.7,50.6,0.867,2.089,76.3,-42.9,44.1,34.2,1.289
1131181,28.3,0.322,33.5,38.0,31.2,0.964,1.203,32.7,-38.5,21.6,16.9,1.278
1569036,6.2,0.886,17.1,18.2,16.7,0.897,1.586,16.8,-15.55,5.1,6.4,0.797
1587114,86.4,0.306,91.4,127.7,31.2,0.562,1.853,159.0,-76.11,79.8,79.6,1.003
1569452,70.7,2.017,98.1,140.4,66.4,0.686,3.846,140.1,-41.9,83.5,68.3,1.223
868491,-25.3,1.649,-7.6,-7.4,-13.8,-0.254,-0.374,37.7,-43.4,-19.1,16.5,-1.158
1510809,72.5,-1.255,61.5,77.2,5.9,0.468,1.654,127.1,-76.52,49.2,64.7,0.76
1463217,10.0,0.923,21.1,22.9,19.5,0.713,2.083,26.8,-16.14,9.2,12.2,0.754
1505183,1.8,1.487,18.2,19.5,16.2,0.663,1.341,24.4,-22.78,6.5,9.0,0.722
933482,-4.0,0.941,7.1,7.3,-8.2,0.094,0.201,54.5,-70.44,-4.5,26.5,-0.17
1633862,6.6,0.926,17.1,18.3,17.2,1.127,1.439,13.4,-18.87,5.9,3.6,1.639
1388838,12.0,0.698,20.9,22.6,-5.5,0.237,0.584,79.7,-66.67,9.0,39.7,0.227
1636974,50.0,0.047,52.5,63.8,-3.7,0.323,1.267,156.6,-63.83,39.7,78.6,0.505
1577133,32.4,1.036,51.0,61.6,31.2,0.693,1.67,70.7,-56.58,33.0,34.8,0.948
1299434,97.4,-2.544,73.5,96.3,-22.7,0.451,1.462,158.4,-74.51,61.3,80.6,0.761
1478861,-45.2,6.286,32.7,37.0,-15.5,0.263,1.065,116.7,-63.11,18.7,56.4,0.332
1252007,-4.2,1.437,11.6,12.1,9.7,0.453,0.711,21.2,-26.6,-0.0,7.7,-0.0
1511381,-28.4,1.419,-14.2,-13.5,-16.8,-0.62,-0.804,26.2,-35.33,-24.8,10.2,-2.431
1332632,46.0,4.637,93.8,132.2,1.8,0.27,2.829,339.8,-68.78,81.9,169.0,0.485
1763608,49.9,0.926,61.4,77.1,48.6,0.656,6.987,90.6,-13.63,49.1,44.8,1.096
1624049,-17.4,0.913,-6.6,-6.4,-11.0,-0.274,-0.455,31.3,-26.5,-18.3,14.6,-1.253
1501577,14.8,-0.656,9.6,9.9,-16.4,0.101,0.228,75.3,-60.9,-3.4,38.3,-0.089
1079373,-10.3,1.073,3.3,3.4,2.6,0.107,0.398,12.4,-12.85,-9.5,3.4,-2.794
1649647,-9.7,1.798,11.1,11.6,-9.0,0.147,0.298,61.8,-73.95,-1.4,28.9,-0.048
1539947,6.7,1.051,19.1,20.5,13.9,0.465,0.926,36.7,-28.35,7.2,17.3,0.416
1089991,320.1,8.177,421.2,1676.5,21.3,0.337,21.478,1243.3,-34.96,407.1,621.1,0.655
1385925,-0.3,0.855,10.2,10.6,7.8,0.369,0.537,22.3,-33.47,-1.8,9.5,-0.189
1456534,-46.8,2.804,-16.6,-15.6,-51.8,-0.183,-0.352,101.9,-70.29,-28.7,50.0,-0.574
1135778,-18.7,1.414,-2.7,-2.7,-19.7,-0.105,-0.076,44.6,-88.78,-14.6,20.8,-0.702
1540944,5.8,0.651,14.1,14.9,13.2,0.682,1.289,17.8,-19.32,2.4,8.4,0.286
1603466,-6.8,1.562,10.0,10.4,6.1,0.295,0.409,27.1,-42.44,-1.5,10.1,-0.149
1009209,74.8,-0.456,72.3,94.4,13.5,0.522,1.525,134.7,-91.23,60.5,67.9,0.891
1767297,30.1,0.908,40.5,47.1,43.0,1.443,5.193,26.7,-9.96,29.2,11.3,2.584
1656456,-7.5,4.34,40.9,47.7,7.1,0.391,1.185,99.6,-57.05,28.2,46.5,0.606
1665446,7.8,2.1,35.3,40.3,29.8,0.784,1.581,42.5,-34.76,21.2,16.5,1.285
1766721,-43.0,1.771,-5.8,-5.7,-21.1,-0.144,-0.175,54.1,-55.8,-27.7,25.2,-1.099
728100,-11.9,1.436,4.0,4.1,-0.6,0.067,0.157,30.0,-42.59,-7.7,12.6,-0.611
1801264,65.2,2.248,98.1,140.5,39.8,0.712,2.147,135.0,-69.39,82.4,66.2,1.245
1353098,-4.7,1.341,11.4,11.8,3.6,0.244,0.423,38.4,-55.48,-1.2,17.3,-0.069
1438574,-15.3,1.077,-2.5,-2.5,-10.7,-0.117,-0.101,38.7,-55.15,-14.6,18.1,-0.807
36104,-2.0,1.027,10.0,10.4,-0.8,0.151,0.536,53.1,-39.61,-1.7,25.8,-0.066
1106565,-4.2,0.984,7.9,8.1,2.8,0.178,0.36,32.9,-34.02,-4.4,15.5,-0.284
1358828,-2.2,0.609,5.7,5.9,0.8,0.115,0.291,32.4,-29.1,-6.0,16.0,-0.375
1138060,-1.4,0.857,9.0,9.3,8.8,0.724,1.75,9.6,-7.55,-2.8,3.5,-0.8
1504492,-4.6,0.52,2.4,2.5,0.3,0.021,0.166,21.1,-20.86,-9.3,10.5,-0.886
1542287,38.5,4.344,80.4,108.1,25.0,0.385,1.626,203.6,-87.04,69.2,100.5,0.689
1419099,-2.3,1.333,13.0,13.6,1.5,0.194,0.477,56.6,-48.62,1.0,27.1,0.037
1631930,-5.6,1.166,7.3,7.5,6.0,0.314,0.723,16.9,-15.22,-4.1,4.4,-0.932
1767855,8.2,0.933,20.1,21.6,20.1,1.094,2.02,16.5,-11.86,7.5,2.5,3.0
912938,-3.2,1.753,16.0,17.0,6.3,0.283,0.824,49.6,-44.47,4.2,22.7,0.185
1576422,-42.0,3.305,0.2,0.2,-12.9,-0.035,-0.009,50.5,-61.82,-14.0,22.1,-0.633
1009003,-3.2,1.148,10.0,10.3,8.5,0.417,1.037,19.1,-18.59,-1.8,6.3,-0.286
1692227,72.8,6.772,145.0,244.7,61.8,0.548,5.858,261.1,-45.54,132.6,128.0,1.036
1802881,32.5,3.453,66.4,84.8,-16.5,0.397,2.393,162.0,-50.74,55.1,79.7,0.691
1288125,-18.8,3.377,21.5,23.3,7.5,0.344,0.889,56.7,-36.59,8.1,25.6,0.316
709089,6.6,1.273,23.5,25.7,23.2,1.005,3.705,21.4,-8.45,9.8,6.0,1.633
1752148,-1.8,1.543,16.6,17.7,-28.4,0.155,0.373,94.5,-76.55,4.0,45.7,0.088
1737987,-2.2,1.432,12.7,13.4,6.2,0.32,0.356,33.6,-44.12,1.7,14.1,0.121
1163902,6.2,0.873,16.9,18.0,16.6,0.877,2.335,17.0,-13.25,5.0,6.2,0.806
1103646,-1.5,2.676,27.0,29.9,-2.8,0.297,0.715,84.3,-74.47,15.1,40.2,0.376
754811,8.8,2.55,35.7,40.7,9.4,0.378,1.107,89.0,-53.8,23.9,42.8,0.558
1802244,7.7,0.298,13.2,13.9,10.0,0.388,1.408,28.9,-12.37,-0.7,15.5,-0.045
1491998,43.5,0.437,50.0,60.2,30.5,0.544,1.627,88.3,-58.33,37.8,44.2,0.855
1357867,13.2,0.489,20.0,21.6,20.0,1.025,2.781,17.6,-12.52,8.1,8.9,0.91
1767056,9.9,1.342,27.4,30.3,26.7,0.941,4.245,26.9,-9.7,13.9,8.9,1.562
1447228,59.1,2.443,88.3,122.0,67.7,0.804,5.173,107.3,-21.4,75.1,52.1,1.441
1811005,24.4,4.785,80.9,108.9,-12.2,0.406,1.395,194.5,-86.78,67.5,95.1,0.71
1426449,50.8,0.368,62.2,78.3,38.6,0.653,1.853,92.2,-44.46,34.7,46.5,0.746
1801263,1.6,1.444,20.5,22.1,14.9,0.485,1.299,38.1,-22.31,6.8,15.0,0.453
1708759,4.8,1.891,26.6,29.3,4.8,0.451,0.537,54.5,-73.64,14.1,24.6,0.573
1138897,-19.1,23.962,214.2,455.9,-1.6,0.363,4.022,584.7,-92.8,202.5,289.6,0.699
1334199,81.9,1.81,103.2,150.5,0.6,0.316,2.443,320.1,-89.79,90.5,159.7,0.567
1818940,7.1,0.954,16.7,17.8,16.5,0.915,4.138,16.1,-5.04,6.7,5.8,1.155
1128239,-34.6,1.289,-20.0,-18.6,-25.2,-0.614,-0.736,35.9,-57.96,-31.7,16.2,-1.957
1061186,31.7,0.694,40.4,47.0,31.3,0.64,1.623,60.1,-49.37,28.8,29.8,0.966
1509510,0.4,1.085,13.3,14.0,10.1,0.417,0.78,27.2,-30.75,1.3,11.8,0.11
1390063,2.0,0.826,12.4,13.0,11.9,0.718,1.285,14.5,-18.41,0.2,5.1,0.039
1336098,-6.7,1.204,6.1,6.2,5.0,0.269,0.729,15.2,-14.13,-4.9,5.8,-0.845
1587381,-4.3,1.348,11.5,12.1,9.2,0.428,0.581,22.3,-33.06,-0.8,7.0,-0.114
1702435,-24.0,1.048,-12.0,-11.5,-15.9,-0.441,-0.737,31.8,-30.32,-23.6,14.3,-1.65
1068837,0.7,0.499,7.6,7.9,3.5,0.194,0.449,29.1,-30.64,-4.3,14.6,-0.295
937886,2.9,2.248,27.1,29.9,7.3,0.311,1.423,80.6,-32.56,15.2,38.8,0.392
1596800,-4.3,1.115,8.1,8.4,5.7,0.269,0.577,22.9,-26.35,-3.3,8.8,-0.375
1109147,5.0,1.158,18.3,19.6,13.8,0.499,1.095,32.7,-28.01,6.6,15.0,0.44
1767863,19.4,0.67,27.8,30.9,30.0,2.075,,12.4,-1.34,16.2,5.0,3.24
1350879,43.3,0.643,51.6,62.4,2.1,0.407,1.475,121.9,-66.88,39.9,60.9,0.655
1666239,10.7,1.016,24.5,26.9,24.4,1.072,2.53,21.0,-17.41,10.9,7.3,1.493
1734398,4.9,2.348,30.7,34.4,23.0,0.561,1.877,51.2,-27.52,18.6,20.8,0.894
1784450,23.9,1.214,41.8,48.8,44.1,1.387,15.511,28.7,-5.51,26.7,11.1,2.405
1165805,3.6,0.973,15.1,16.0,14.5,0.805,1.22,16.3,-18.87,3.3,6.1,0.541
740272,-27.2,1.127,-14.1,-13.3,-17.4,-0.599,-0.563,26.8,-53.2,-25.9,11.6,-2.233
1394866,7.3,0.771,17.0,18.2,12.5,0.509,0.641,29.5,-52.58,5.0,14.0,0.357
1084683,6.0,1.209,20.2,21.8,20.1,1.055,2.011,17.3,-17.27,8.1,5.4,1.5
714364,6.1,0.503,13.0,13.7,11.1,0.497,1.501,22.1,-13.07,1.3,11.1,0.117
898427,-20.5,2.011,1.4,1.4,-8.5,-0.013,0.032,44.4,-48.09,-10.5,19.8,-0.53
1536592,151.2,2.315,174.6,325.9,33.7,0.443,5.442,389.7,-57.77,163.4,194.4,0.841
1477024,-12.7,1.447,3.7,3.7,-1.0,0.054,0.201,30.8,-26.46,-8.3,12.9,-0.643
1642058,22.2,1.339,40.9,47.6,35.2,0.796,3.596,48.8,-21.05,26.4,22.4,1.179
1009207,-15.4,1.732,3.7,3.7,-1.5,0.051,0.167,33.0,-33.32,-8.2,13.7,-0.599
1367401,7.7,1.332,22.8,24.8,19.8,0.69,1.679,30.1,-21.47,11.0,12.8,0.859
1510434,17.3,0.58,24.9,27.3,26.1,1.506,2.394,15.2,-13.43,13.2,7.3,1.808
1386792,0.4,1.561,19.2,20.6,18.8,0.929,2.921,18.5,-8.63,6.5,5.4,1.204
1726808,16.1,0.7,25.2,27.7,19.4,0.584,1.259,39.7,-29.64,13.1,19.2,0.682
1445911,15.7,2.687,44.7,52.8,-3.8,0.404,1.028,105.8,-81.28,32.7,51.3,0.637
1320769,-11.9,1.249,2.8,2.9,0.1,0.037,0.16,22.7,-24.2,-9.3,8.7,-1.069
1762344,-8.4,1.752,17.4,18.6,13.9,0.489,2.33,31.6,-13.28,1.8,11.6,0.155
1808748,32.4,0.588,41.5,48.4,35.3,0.818,2.327,48.2,-27.2,27.4,24.0,1.142
1607231,-22.3,1.246,-8.0,-7.7,-9.4,-0.554,-0.611,18.0,-26.24,-19.8,5.0,-3.96
1740642,30.6,-0.937,24.4,26.7,18.2,0.506,2.28,44.3,-14.49,13.6,24.3,0.56
1054257,3.5,0.986,15.4,16.4,13.4,0.548,1.754,24.5,-16.83,3.3,10.0,0.33
1169069,-3.2,1.116,9.9,10.2,3.7,0.224,0.455,35.1,-35.86,-2.1,15.8,-0.133
1422219,-63.8,1.736,-50.6,-41.8,-47.2,-1.397,-1.656,37.6,-40.11,-59.1,17.0,-3.476
29915,29.3,-0.582,25.2,27.7,-5.0,0.262,0.689,88.7,-63.41,12.6,45.3,0.278
928400,-11.8,1.224,2.2,2.2,-0.1,0.009,0.102,20.4,-34.12,-9.6,7.0,-1.371
1056958,-9.8,0.145,-6.0,-5.9,-7.2,-0.48,-0.84,16.6,-12.93,-20.7,9.5,-2.179
1185072,21.4,0.268,26.0,28.7,11.9,0.356,0.997,67.4,-49.68,14.1,33.9,0.416
1707975,13.9,1.525,31.2,35.1,21.9,0.568,1.784,51.4,-26.11,19.2,22.9,0.838
1504665,54.7,2.24,79.5,106.5,79.3,0.98,11.043,79.1,-10.56,67.3,37.4,1.799
1346543,359.6,2.379,385.8,1389.3,12.1,0.391,7.71,980.6,-97.49,373.6,490.1,0.762
1732854,-30.5,1.719,-11.0,-10.6,-23.4,-0.3,-0.271,43.4,-70.03,-23.2,18.3,-1.268
1762718,6.5,1.632,26.3,29.0,20.9,0.624,1.594,39.0,-28.2,13.4,15.4,0.87
1719087,104.9,1.887,125.9,198.8,12.9,0.506,2.539,244.9,-86.4,113.8,121.9,0.934
1646639,40.2,0.329,45.5,53.9,38.0,0.721,3.436,60.3,-23.74,33.4,30.5,1.095
1415201,-0.9,1.707,17.8,19.0,14.8,0.584,0.851,27.0,-35.05,6.0,9.7,0.619
1536105,-11.7,1.346,3.7,3.7,-1.7,0.054,0.129,30.9,-38.56,-8.3,13.0,-0.638
1697790,-4.3,1.193,9.9,10.2,5.4,0.267,0.37,29.5,-28.99,-2.3,12.6,-0.183
1713112,6.4,0.963,17.4,18.6,17.2,0.953,1.796,16.2,-15.49,6.1,4.0,1.525
1394096,2.6,0.94,13.8,14.5,13.0,0.694,1.165,17.0,-21.85,2.0,6.3,0.317
1569292,20.0,0.654,30.0,33.5,28.9,0.951,1.668,29.4,-26.07,15.8,14.1,1.121
1592450,64.4,-0.974,55.5,68.1,54.6,1.168,4.005,45.8,-25.38,42.3,23.6,1.792
1665642,2.6,0.845,13.1,13.8,11.5,0.539,1.038,20.6,-24.03,1.1,8.6,0.128
1750423,20.0,3.215,52.9,64.3,30.9,0.533,2.98,95.5,-23.84,41.3,45.3,0.912
1288917,77.8,9.362,176.8,332.3,14.1,0.388,4.286,450.2,-74.95,164.4,224.3,0.733
1618824,-11.9,2.377,12.6,13.2,-4.3,0.168,0.498,62.8,-59.34,1.1,28.9,0.038
1317588,-11.7,1.392,5.9,6.0,-0.8,0.111,0.216,34.9,-42.91,-7.3,15.5,-0.471
1409661,20.5,1.415,37.8,43.5,34.4,0.933,1.31,38.4,-49.11,25.0,17.1,1.462
1802611,11.4,1.311,30.2,33.9,24.5,0.602,3.216,46.9,-12.81,15.4,21.5,0.716
1218210,8.3,0.585,16.6,17.7,6.2,0.391,0.387,37.4,-75.39,3.9,18.6,0.21
1729847,11.6,0.979,23.4,25.6,24.0,1.284,3.922,16.7,-8.07,11.3,4.2,2.69
1811034,-10.8,1.986,18.4,19.7,13.9,0.5,1.978,32.9,-18.97,2.7,10.3,0.262
1650135,-10.1,1.534,9.6,10.0,6.4,0.304,0.485,25.0,-31.57,-3.9,9.2,-0.424
1591505,2.1,0.742,11.3,11.8,9.2,0.421,0.828,22.2,-25.87,-0.5,10.1,-0.05
1358706,7.3,1.068,20.0,21.5,11.8,0.43,0.797,41.7,-43.73,8.0,20.0,0.4
1661532,118.1,5.4,191.1,377.0,97.8,0.781,3.85,242.3,-69.04,176.0,120.4,1.462
1730818,-3.7,1.021,8.8,9.1,7.2,0.353,0.68,19.3,-22.07,-3.5,4.5,-0.778
1633343,22.9,1.163,35.5,40.5,29.2,0.685,2.207,48.9,-28.14,24.4,23.5,1.038
1593404,-2.8,2.102,20.1,21.7,7.5,0.337,0.996,53.6,-35.38,8.2,24.5,0.335
1811522,20.2,0.744,31.8,35.8,27.8,0.766,2.622,38.9,-16.87,16.9,19.0,0.889
1616004,-3.4,1.071,8.2,8.5,7.2,0.401,0.864,15.5,-14.31,-2.8,3.9,-0.718
1626691,269.6,0.141,273.3,702.7,-30.1,0.7,4.03,387.5,-95.9,259.2,193.8,1.337
824468,58.8,-1.029,50.7,61.2,-33.5,0.304,1.132,160.5,-81.85,39.0,81.0,0.481
1801112,3.5,1.36,21.2,23.0,21.2,1.053,4.763,18.3,-7.26,7.7,3.5,2.2
1671754,5.1,1.67,25.5,28.0,16.0,0.509,1.095,46.1,-34.52,12.5,20.6,0.607
1770532,21.2,-0.17,21.1,22.8,20.2,0.863,1.557,22.1,-17.75,6.9,13.4,0.515
1749824,107.7,3.068,146.2,247.7,34.6,0.735,3.083,196.1,-80.62,132.3,96.4,1.372
1631084,1.7,1.369,16.8,17.9,14.1,0.577,0.932,25.7,-28.93,5.2,9.0,0.578
1550057,3.8,0.959,15.4,16.3,14.7,0.785,1.738,17.0,-17.43,3.4,6.1,0.557
948669,4.6,1.047,16.9,18.0,16.8,1.019,1.956,14.6,-14.61,5.0,3.5,1.429
932024,-11.5,1.01,0.7,0.7,-2.4,-0.051,0.014,24.5,-30.39,-11.4,10.3,-1.107
1720887,206.2,-2.881,180.0,342.0,20.1,0.806,3.073,220.7,-93.89,168.2,112.0,1.502
1729304,4.1,1.014,15.7,16.7,7.9,0.337,0.575,40.8,-42.69,4.3,19.1,0.225
1569119,7.1,0.941,18.1,19.4,17.4,0.827,1.636,19.5,-19.36,6.5,8.2,0.793
1272544,-10.8,1.952,11.7,12.2,-17.4,0.161,0.256,59.9,-94.05,-0.8,28.4,-0.028
1551727,-0.4,0.483,6.1,6.2,1.7,0.148,0.221,27.7,-39.14,-5.1,13.9,-0.367
1512440,5.7,1.677,19.5,21.0,19.2,0.971,4.043,18.0,-7.09,10.5,6.9,1.522
1029311,-16.2,1.393,-0.0,-0.0,-5.2,-0.067,-0.021,30.5,-49.24,-12.2,12.4,-0.984
720672,-7.5,1.268,6.5,6.6,-4.6,0.09,0.247,50.1,-37.28,-5.0,23.9,-0.209
1119254,5.2,1.016,17.2,18.3,16.2,0.76,1.507,20.0,-20.88,5.4,7.7,0.701
1092203,-13.5,-0.141,-12.9,-12.3,-24.9,-0.286,-0.4,52.0,-57.64,-24.9,26.8,-0.929
1568235,1.5,1.547,19.2,20.6,17.5,0.737,0.94,23.3,-36.93,7.0,6.8,1.029
1722512,6.9,1.123,19.4,20.8,18.9,0.921,2.273,18.8,-12.46,8.0,5.3,1.509
1269134,2.7,0.93,15.6,16.5,13.8,0.581,1.918,23.4,-14.13,1.9,10.0,0.19
1630363,-15.0,1.931,5.9,6.0,-1.7,0.097,0.247,40.2,-36.31,-5.9,15.3,-0.386
1306923,-6.0,0.994,6.3,6.4,-0.6,0.111,0.278,38.4,-43.99,-6.0,18.1,-0.331
1381055,1.2,1.341,18.2,19.5,9.6,0.313,1.437,51.9,-24.7,5.0,24.0,0.208
1299910,-13.2,1.835,5.7,5.8,-0.4,0.099,0.273,37.3,-39.88,-5.5,15.8,-0.348
902219,-0.8,1.8,19.0,20.4,-19.4,0.159,0.504,107.2,-64.76,7.1,52.7,0.135
1701132,5.2,0.857,15.8,16.8,15.7,0.974,3.211,14.2,-7.64,3.8,4.0,0.95
1133197,12.9,0.663,20.9,22.5,16.8,0.537,0.968,35.1,-39.74,9.8,17.3,0.566
1025948,-22.5,1.859,12.9,13.5,2.3,0.221,0.568,49.1,-32.39,-7.1,20.3,-0.35
1802132,206.4,-7.489,113.0,170.6,-26.1,0.382,1.951,290.3,-86.15,98.3,148.3,0.663
919497,2.7,1.041,14.6,15.4,13.7,0.704,1.385,17.9,-14.18,3.1,5.5,0.564
1605070,53.2,1.878,73.4,96.2,32.4,0.707,1.809,101.0,-68.44,61.7,49.4,1.249
877338,-1.5,0.041,0.9,0.9,-7.5,-0.024,0.02,44.3,-31.86,-11.2,23.0,-0.487
1744955,-5.6,0.738,3.3,3.3,0.7,0.059,0.169,22.0,-30.7,-8.0,10.0,-0.8
1638555,31.7,0.789,42.1,49.2,37.4,0.921,1.769,43.5,-37.13,29.5,21.2,1.392
1080197,-3.8,0.754,5.5,5.6,4.9,0.298,0.548,11.8,-17.23,-6.2,4.3,-1.442
216851,-9.8,1.17,3.7,3.7,-2.2,0.049,0.137,33.7,-36.69,-8.1,15.2,-0.533
1552999,2.4,0.903,13.4,14.1,11.7,0.543,0.994,21.0,-24.0,1.4,8.8,0.159
